committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_state,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,election_type,fec_election_type_desc,fec_election_year,back_reference_transaction_id,back_reference_schedule_id,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,sub_id,pdf_url
C00721332,DARRELL ISSA FOR CONGRESS,2024,30G,202412049720315897,17,XB185EB122305,1853705,ORG,ORGANIZATION,,,DELTA AIRLINES,GA,AIRFARE COSTS,X,,2024-11-05 0:00:00,728.48,G2024,GENERAL,2024,EB122305,SB17,4120420241074405137,ATLANTA,30320,OTHER,,4011620251132183384,https://docquery.fec.gov/cgi-bin/fecimg/?202412049720315897
C00845537,PATTIFORCD1GA,2024,30G,202412049720459638,17,SB17.4948,1853987,ORG,ORGANIZATION,,,TUNIS CAMPBELL - SEPTIMA CLARK FREEDOM SCHOOL,GA,EVENT,,,2024-10-31 0:00:00,1500,G2024,GENERAL,2024,,,4120520241074539028,BRUNSWICK,31525,OTHER,,4011620251132162455,https://docquery.fec.gov/cgi-bin/fecimg/?202412049720459638
C00458398,BENNET FOR COLORADO,2024,30G,202412059738903028,17,500028622,1858373,ORG,ORGANIZATION,,,"DELTA AIRLINES, INC.",GA,AIRFARE,X,,2024-10-22 0:00:00,-598.48,P2028,PRIMARY,2028,500028551,SB17,4120620241074924086,ATLANTA,303541989,OTHER,*,4011620251132183691,https://docquery.fec.gov/cgi-bin/fecimg/?202412059738903028
C00741090,DIANA FOR CONGRESS,2024,12G,202412039720140268,17,BB46955E0E7614E36B56,1851735,ORG,ORGANIZATION,,,THE ELEVATED GROUP LLC,GA,FUNDRAISING CONSULTING,,,2024-10-15 0:00:00,405.7,G2024,GENERAL,2024,,,4120320241074214021,CARTERSVILLE,301201723,OTHER,,4011620251132187330,https://docquery.fec.gov/cgi-bin/fecimg/?202412039720140268
C00482737,AUSTIN SCOTT FOR CONGRESS INC,2024,30G,202412059731114012,17,B499FF95C0E294681B08,1856968,ORG,ORGANIZATION,,,ROOKERY,GA,EVENT CATERING,X,,2024-11-12 0:00:00,1038.16,,,,B7635E5F0259949D1B10,SB17,4120520241074539505,MACON,312012710,FUNDRAISING,,4011620251132162862,https://docquery.fec.gov/cgi-bin/fecimg/?202412059731114012
C00671891,GREG STEUBE FOR CONGRESS,2024,30G,202412059720713876,17,BB763E3E2C78247C5A4F,1855408,ORG,ORGANIZATION,,,CLASSIC CITY BANK,GA,BANK FEE,,,2024-10-28 0:00:00,20,,,,,,4120520241074539239,ATHENS,306063417,OTHER,,4011620251132173556,https://docquery.fec.gov/cgi-bin/fecimg/?202412059720713876
C00735985,CARLOS GIMENEZ FOR CONGRESS,2024,30G,202412059720636105,17,B549633110AB44E20955,1855136,ORG,ORGANIZATION,,,PROFESSIONAL DATA SERVICES,GA,COMPLIANCE CONSULTING,,,2024-10-28 0:00:00,2030.02,,,,,,4120520241074539197,ATHENS,306051332,OTHER,,4011620251132165935,https://docquery.fec.gov/cgi-bin/fecimg/?202412059720636105
C00368522,JOE WILSON FOR CONGRESS,2024,30G,202412059720736628,17,SB17.I30571,1855463,ORG,ORGANIZATION,,,BEASLEY MEDIA GROUP INC.,GA,MEDIA BUY,,,2024-11-01 0:00:00,3952.5,,,,,,4120520241074539247,AUGUSTA,30309,ADVERTISING,,4011620251132186449,https://docquery.fec.gov/cgi-bin/fecimg/?202412059720736628
C00418293,COMMITTEE TO RE-ELECT HENRY HANK JOHNSON,2024,30G,202412059731508987,17,500548116,1857824,ORG,ORGANIZATION,,,ATLANTA JOURNAL CONSTITUTION,GA,SUBSCRIPTION,,,2024-10-21 0:00:00,12.99,G2024,GENERAL,2024,,,4120520241074539686,ATLANTA,303032804,OTHER,,4011620251132162921,https://docquery.fec.gov/cgi-bin/fecimg/?202412059731508987
C00418293,COMMITTEE TO RE-ELECT HENRY HANK JOHNSON,2024,30G,202412059731508986,17,500551226,1857824,ORG,ORGANIZATION,,,AMERIS BANK,GA,BANK FEE,,,2024-11-04 0:00:00,20,G2024,GENERAL,2024,,,4120520241074539686,ATLANTA,303485075,OTHER,,4011620251132162920,https://docquery.fec.gov/cgi-bin/fecimg/?202412059731508986
C00558213,DEBBIE DINGELL FOR CONGRESS,2024,30G,202412059731298945,17,501218558,1857368,ORG,ORGANIZATION,,,ADP INC.,GA,PAYROLL PROCESSING,,,2024-11-15 0:00:00,75.87,P2026,PRIMARY,2026,,,4120520241074539582,AUGUSTA,309099373,OTHER,,4011620251132183085,https://docquery.fec.gov/cgi-bin/fecimg/?202412059731298945
C00581074,DARREN SOTO FOR CONGRESS,2024,30G,202412059720737503,17,500722869,1855479,ORG,ORGANIZATION,,,"DELTA AIR LINES, INC.",GA,TRAVEL,,,2024-10-24 0:00:00,466.96,G2024,GENERAL,2024,,,4120520241074539249,ATLANTA,303541989,OTHER,,4011620251132172933,https://docquery.fec.gov/cgi-bin/fecimg/?202412059720737503
C00842765,CELESTE FOR CONGRESS,2024,30G,202412059721269848,17,B1BAA77BC601B4960BA0,1856742,ORG,ORGANIZATION,,,MAILCHIMP,GA,EMAIL SERVICES,,,2024-10-28 0:00:00,69.12,,,,,,4120520241074539451,ATLANTA,30312,OTHER,,4011620251132157768,https://docquery.fec.gov/cgi-bin/fecimg/?202412059721269848
C00558213,DEBBIE DINGELL FOR CONGRESS,2024,30G,202412059731298943,17,501210424,1857368,ORG,ORGANIZATION,,,ADP INC.,GA,PAYROLL PROCESSING,,,2024-10-18 0:00:00,75.87,G2024,GENERAL,2024,,,4120520241074539582,AUGUSTA,309099373,OTHER,,4011620251132183081,https://docquery.fec.gov/cgi-bin/fecimg/?202412059731298943
C00845537,PATTIFORCD1GA,2024,30G,202412049720459636,17,SB17.4966,1853987,ORG,ORGANIZATION,,,PARKERS,GA,TRAVEL,,,2024-10-22 0:00:00,47.56,G2024,GENERAL,2024,,,4120520241074539028,SAVANNAH,,OTHER,,4011620251132162449,https://docquery.fec.gov/cgi-bin/fecimg/?202412049720459636
C00482737,AUSTIN SCOTT FOR CONGRESS INC,2024,30G,202412059731114013,17,B7E729D56567D4A4FB2D,1856968,ORG,ORGANIZATION,,,BATTLEGROUND CONNECT,GA,TELEMARKETING,,,2024-10-22 0:00:00,10154.88,,,,,,4120520241074539505,ATLANTA,303393391,OTHER,,4011620251132162866,https://docquery.fec.gov/cgi-bin/fecimg/?202412059731114013
C00369801,DAVID SCOTT FOR CONGRESS,2024,30G,202412059731132385,17,500560865,1857106,ORG,ORGANIZATION,,,FEDEXOFFICE,GA,PRINTING,X,,2024-11-13 0:00:00,601.36,,,,500560057,SB17,4120520241074539539,ATLANTA,303031906,ADVERTISING,*,4011620251132162490,https://docquery.fec.gov/cgi-bin/fecimg/?202412059731132385
C00647339,JOHN CURTIS FOR UTAH,2024,30G,202412059731663342,17,B-731762,1858056,ORG,ORGANIZATION,,,DELTA AIRLINES,GA,AIRFARE,,,2024-11-04 0:00:00,343.48,G2024,GENERAL,2024,,,4120620241074924008,ATLANTA,30320,OTHER,,4011620251132160190,https://docquery.fec.gov/cgi-bin/fecimg/?202412059731663342
C00662767,CHIP ROY FOR CONGRESS,2024,30G,202412059720874056,17,SB.146,1856011,ORG,ORGANIZATION,,,CHICK-FIL-A,GA,FOOD/BEVERAGES,,,2024-11-21 0:00:00,30,,,,,,4120520241074539320,ATLANTA,30349,OTHER,,4011620251132165788,https://docquery.fec.gov/cgi-bin/fecimg/?202412059720874056
C00735985,CARLOS GIMENEZ FOR CONGRESS,2024,30G,202412059720636105,17,B67D329DCC74548BAB3B,1855136,ORG,ORGANIZATION,,,PROFESSIONAL DATA SERVICES,GA,COMPLIANCE CONSULTING,,,2024-10-28 0:00:00,2021,,,,,,4120520241074539197,ATHENS,306051332,OTHER,,4011620251132165934,https://docquery.fec.gov/cgi-bin/fecimg/?202412059720636105
C00706614,TONY GONZALES FOR CONGRESS,2024,30G,202412059720775743,17,SB17.2003,1855548,ORG,ORGANIZATION,,,MAILCHIMP,GA,WEB SVC/SUBSCRIPTION,X,,2024-11-15 0:00:00,614.02,,,,SB17.10016,SB17,4120520241074539260,ATLANTA,30308,OTHER,,4011620251132169916,https://docquery.fec.gov/cgi-bin/fecimg/?202412059720775743
C00738872,BLAKE MOORE FOR CONGRESS,2024,30G,202412059736825942,17,B6892DC2535044AFF93F,1858182,ORG,ORGANIZATION,,,DELTA AIR LINES,GA,AIRFARE,X,,2024-11-18 0:00:00,161.47,G2024,GENERAL,2024,B51218A39BB594D6E9B4,SB17,4120620241074924037,ATLANTA,303541989,OTHER,,4011620251132157556,https://docquery.fec.gov/cgi-bin/fecimg/?202412059736825942
C00845537,PATTIFORCD1GA,2024,30G,202412049720459637,17,SB17.4946,1853987,ORG,ORGANIZATION,,,PARKERS,GA,TRAVEL,,,2024-11-05 0:00:00,34.92,G2024,GENERAL,2024,,,4120520241074539028,SAVANNAH,,OTHER,,4011620251132162452,https://docquery.fec.gov/cgi-bin/fecimg/?202412049720459637
C00857433,COMMANDER JAY FURMAN FOR CONGRESS,2024,30G,202412059731604575,17,B0DCF1A406FA64DE0A6F,1857951,ORG,ORGANIZATION,,,DELTA AIRLINES,GA,AIRFARE,,,2024-11-19 0:00:00,258.97,G2024,GENERAL,2024,,,4120520241074539712,ATLANTA,303541989,OTHER,,4011620251132173062,https://docquery.fec.gov/cgi-bin/fecimg/?202412059731604575
C00655647,LORI TRAHAN FOR CONGRESS COMMITTEE,2024,30G,202412059731126041,17,500156002,1857090,ORG,ORGANIZATION,,,DELTA AIRLINES,GA,TRAVEL - AIRFARE,X,,2024-10-19 0:00:00,1011.43,G2024,GENERAL,2024,500155983,SB17,4120520241074539532,ATLANTA,303541989,OTHER,*,4011620251132180907,https://docquery.fec.gov/cgi-bin/fecimg/?202412059731126041
C00614826,KUSTOFF FOR CONGRESS,2024,30G,202412059731249805,17,BFE516AA7E3B041E59BF,1857301,ORG,ORGANIZATION,,,MAILCHIMP,GA,EMAIL SERVICE,X,,2024-10-29 0:00:00,312.79,P2026,PRIMARY,2026,B57A7D0F5529544FDA00,SB17,4120520241074539567,ATLANTA,303082172,OTHER,,4011620251132187700,https://docquery.fec.gov/cgi-bin/fecimg/?202412059731249805
C00286500,DOGGETT FOR CONGRESS,2024,30G,202412069739730026,17,500433655,1859076,ORG,ORGANIZATION,,,FIRST DATA,GA,CREDIT CARD PROCESSING FEES,,,2024-11-04 0:00:00,6006.21,G2024,GENERAL,2024,,,4120620241074924255,ATLANTA,303421651,OTHER,,4011620251132172013,https://docquery.fec.gov/cgi-bin/fecimg/?202412069739730026
C00721332,DARRELL ISSA FOR CONGRESS,2024,30G,202412049720315896,17,XB195EB122305,1853705,ORG,ORGANIZATION,,,DELTA AIRLINES,GA,AIRFARE COSTS,X,,2024-11-05 0:00:00,948.47,G2024,GENERAL,2024,EB122305,SB17,4120420241074405137,ATLANTA,30320,OTHER,,4011620251132183382,https://docquery.fec.gov/cgi-bin/fecimg/?202412049720315896
C00647339,JOHN CURTIS FOR UTAH,2024,30G,202412059731663343,17,B-731768,1858056,ORG,ORGANIZATION,,,DELTA AIRLINES,GA,AIRFARE,,,2024-11-06 0:00:00,1146.95,C2030,CONVENTION,2030,,,4120620241074924008,ATLANTA,30320,OTHER,,4011620251132160193,https://docquery.fec.gov/cgi-bin/fecimg/?202412059731663343
C00482737,AUSTIN SCOTT FOR CONGRESS INC,2024,30G,202412059731114014,17,B4F098456795244F792E,1856968,ORG,ORGANIZATION,,,"CAPITOL STRATEGY GROUP, INC",GA,FUNDRAISING CONSULTING,,,2024-10-22 0:00:00,3566.23,,,,,,4120520241074539505,ATLANTA,303393321,OTHER,,4011620251132162869,https://docquery.fec.gov/cgi-bin/fecimg/?202412059731114014
C00369801,DAVID SCOTT FOR CONGRESS,2024,30G,202412059731132388,17,500558402,1857106,ORG,ORGANIZATION,,,COMCAST,GA,INTERNET AND CABLE,,,2024-10-29 0:00:00,111.74,,,,,,4120520241074539539,ATLANTA,30305,OTHER,,4011620251132162500,https://docquery.fec.gov/cgi-bin/fecimg/?202412059731132388
C00660795,DAN CRENSHAW FOR CONGRESS,2024,30G,202412059731111515,17,BD77B48B0A2024796ABB,1856937,ORG,ORGANIZATION,,,ADT,GA,RESIDENTIAL SECURITY EXPENSES,,,2024-10-21 0:00:00,85.81,,,,,,4120520241074539498,ATLANTA,303543741,MATERIALS,,4011620251132181815,https://docquery.fec.gov/cgi-bin/fecimg/?202412059731111515
C00677492,"SHEILA CHERFILUS MCCORMICK FOR CONGRESS, INC",2024,30G,202412059739348196,17,SB17.12825,1858547,ORG,ORGANIZATION,,,DELTA,GA,TRAVEL EXPENSE,,,2024-10-21 0:00:00,1034.96,G2024,GENERAL,2024,,,4120620241074924129,ATLANTA,30354,MATERIALS,,4011620251132165238,https://docquery.fec.gov/cgi-bin/fecimg/?202412059739348196
C00647339,JOHN CURTIS FOR UTAH,2024,30G,202412059731663343,17,B-731829,1858056,ORG,ORGANIZATION,,,DELTA AIRLINES,GA,IN FLIGHT EXPENSE,,,2024-11-07 0:00:00,17,C2030,CONVENTION,2030,,,4120620241074924008,ATLANTA,30320,MATERIALS,,4011620251132160194,https://docquery.fec.gov/cgi-bin/fecimg/?202412059731663343
C00647339,JOHN CURTIS FOR UTAH,2024,30G,202412059731663341,17,B-731490,1858056,ORG,ORGANIZATION,,,DELTA AIRLINES,GA,AIRFARE,,,2024-10-23 0:00:00,1081.95,G2024,GENERAL,2024,,,4120620241074924008,ATLANTA,30320,OTHER,,4011620251132160189,https://docquery.fec.gov/cgi-bin/fecimg/?202412059731663341
C00671891,GREG STEUBE FOR CONGRESS,2024,30G,202412059720713875,17,BBFC54974000A40DB88D,1855408,ORG,ORGANIZATION,,,CLASSIC CITY BANK,GA,BANK FEE,,,2024-10-21 0:00:00,20,,,,,,4120520241074539239,ATHENS,306063417,OTHER,,4011620251132173553,https://docquery.fec.gov/cgi-bin/fecimg/?202412059720713875
C00497933,CASTRO FOR CONGRESS,2024,30G,202412059731084857,17,500967741,1856874,ORG,ORGANIZATION,,,FIRST DATA USA,GA,CREDIT CARD PROCESSING FEE,,,2024-11-01 0:00:00,19.95,G2024,GENERAL,2024,,,4120520241074539479,ATLANTA,303421651,OTHER,,4011620251132167627,https://docquery.fec.gov/cgi-bin/fecimg/?202412059731084857
C00842765,CELESTE FOR CONGRESS,2024,30G,202412059721269846,17,B754146C01A28462EBE7,1856742,ORG,ORGANIZATION,,,"DELTA AIR LINES, INC.",GA,TRANSPORTATION,,,2024-10-21 0:00:00,458.47,,,,,,4120520241074539451,ATLANTA,30354,OTHER,,4011620251132157760,https://docquery.fec.gov/cgi-bin/fecimg/?202412059721269846
C00310532,KAY GRANGER CAMPAIGN FUND,2024,30G,202412059731148963,17,BE1BB067A0E984B2D9F3,1857169,ORG,ORGANIZATION,,,AT&T,GA,PHONE SERVICE,X,,2024-10-18 0:00:00,666.39,,,,B9500BD71F9804A3FADC,SB17,4120520241074539548,ATLANTA,303485414,OTHER,,4011620251132167694,https://docquery.fec.gov/cgi-bin/fecimg/?202412059731148963
C00816983,AARON BEAN FOR CONGRESS,2024,30G,202412059720829430,17,SB17.10040,1855893,ORG,ORGANIZATION,,,ART AND COPY PARTNERS LLC,GA,PRINTING,,,2024-11-14 0:00:00,977.73,G2024,GENERAL,2024,,,4120520241074539301,SUWANEE,30024,ADVERTISING,,4011620251132170463,https://docquery.fec.gov/cgi-bin/fecimg/?202412059720829430
C00371302,TEXANS FOR HENRY CUELLAR CONGRESSIONAL CAMPAIGN,2024,30G,202412059731167640,17,500283000,1857252,ORG,ORGANIZATION,,,MAILCHIMP,GA,SUBSCRIPTION,,,2024-11-19 0:00:00,959.4,P2026,PRIMARY,2026,,,4120520241074539560,ATLANTA,303082172,OTHER,,4011620251132167313,https://docquery.fec.gov/cgi-bin/fecimg/?202412059731167640
C00647339,JOHN CURTIS FOR UTAH,2024,30G,202412059731663343,17,B-731830,1858056,ORG,ORGANIZATION,,,DELTA AIRLINES,GA,IN FLIGHT EXPENSE,,,2024-11-07 0:00:00,9,C2030,CONVENTION,2030,,,4120620241074924008,ATLANTA,30320,MATERIALS,,4011620251132160195,https://docquery.fec.gov/cgi-bin/fecimg/?202412059731663343
C00371302,TEXANS FOR HENRY CUELLAR CONGRESSIONAL CAMPAIGN,2024,30G,202412059731167642,17,500281740,1857252,ORG,ORGANIZATION,,,MAILCHIMP,GA,SUBSCRIPTION,,,2024-10-21 0:00:00,959.4,G2024,GENERAL,2024,,,4120520241074539560,ATLANTA,303082172,OTHER,,4011620251132167319,https://docquery.fec.gov/cgi-bin/fecimg/?202412059731167642
C00458398,BENNET FOR COLORADO,2024,30G,202412059738903026,17,500028618,1858373,ORG,ORGANIZATION,,,"DELTA AIRLINES, INC.",GA,AIRFARE,X,,2024-10-22 0:00:00,598.48,P2028,PRIMARY,2028,500028551,SB17,4120620241074924086,ATLANTA,303541989,OTHER,*,4011620251132183687,https://docquery.fec.gov/cgi-bin/fecimg/?202412059738903026
C00740100,"CLYDE FOR CONGRESS, INC.",2024,30G,202412059720508229,17,B13D502A382DA4A0D915,1854266,ORG,ORGANIZATION,,,"J. RUSSELL & ASSOC., LLC, D/B/A WAR ROOM STRATEGIES",GA,STRATEGY CONSULTING,,,2024-10-28 0:00:00,12213.02,,,,,,4120520241074539061,WATKINSVILLE,306775985,OTHER,,4011620251132169836,https://docquery.fec.gov/cgi-bin/fecimg/?202412059720508229
C00721332,DARRELL ISSA FOR CONGRESS,2024,30G,202412049720315897,17,XB192EB122305,1853705,ORG,ORGANIZATION,,,DELTA AIRLINES,GA,AIRFARE COSTS,X,,2024-11-05 0:00:00,461.47,G2024,GENERAL,2024,EB122305,SB17,4120420241074405137,ATLANTA,30320,OTHER,,4011620251132183385,https://docquery.fec.gov/cgi-bin/fecimg/?202412049720315897
C00418293,COMMITTEE TO RE-ELECT HENRY HANK JOHNSON,2024,30G,202412059731508991,17,500551170,1857824,ORG,ORGANIZATION,,,LIFE STORAGE - EXTRA SPACE,GA,STORAGE RENTAL,,,2024-11-04 0:00:00,337,G2024,GENERAL,2024,,,4120520241074539686,LITHONIA,300584759,ADMINISTRATIVE,,4011620251132162935,https://docquery.fec.gov/cgi-bin/fecimg/?202412059731508991
C00721332,DARRELL ISSA FOR CONGRESS,2024,30G,202412049720315905,17,EB122400,1853705,ORG,ORGANIZATION,,,MAILCHIMP,GA,WEB COSTS,,,2024-11-13 0:00:00,300,G2024,GENERAL,2024,,,4120420241074405137,ATLANTA,30318,OTHER,,4011620251132183408,https://docquery.fec.gov/cgi-bin/fecimg/?202412049720315905
C00857508,REV BUTLER FOR GEORGIA,2024,30G,202412059739350549,17,SB17.4807,1858559,ORG,ORGANIZATION,,,CHEVRON,GA,FUEL,,,2024-11-04 0:00:00,25,G2024,GENERAL,2024,,,4120620241074924135,STOCKBRIDGE,30281,OTHER,,4011620251132162531,https://docquery.fec.gov/cgi-bin/fecimg/?202412059739350549
C00369801,DAVID SCOTT FOR CONGRESS,2024,30G,202412059731132385,17,500560863,1857106,ORG,ORGANIZATION,,,U.S. POSTAL SERVICE,GA,POSTAGE,X,,2024-11-13 0:00:00,5000,,,,500560057,SB17,4120520241074539539,RIVERDALE,302742213,ADMINISTRATIVE,*,4011620251132162492,https://docquery.fec.gov/cgi-bin/fecimg/?202412059731132385
C00502229,WEBER FOR CONGRESS,2024,30G,202412059720978590,17,SB17.I9687,1856231,ORG,ORGANIZATION,,,THE STONERIDGE GROUP LLC,GA,TEXTING SERVICE,,,2024-10-25 0:00:00,7653.08,,,,,,4120520241074539361,ALPHARETTA,30005,OTHER,,4011620251132162807,https://docquery.fec.gov/cgi-bin/fecimg/?202412059720978590
C00303305,PETE SESSIONS FOR CONGRESS,2024,30G,202412189739931915,17,BCDEAB76E983740CA87D,1860182,ORG,ORGANIZATION,,,AT&T MOBILITY,GA,CELL PHONE SERVICE,,,2024-11-05 0:00:00,270.53,G2024,GENERAL,2024,,,4121820241106380015,ATLANTA,303537104,OTHER,,4011620251132180854,https://docquery.fec.gov/cgi-bin/fecimg/?202412189739931915
C00834218,ELISSA SLOTKIN FOR MICHIGAN,2024,30G,202412059736874623,17,500101851,1858211,ORG,ORGANIZATION,,,FIRST DATA,GA,CREDIT CARD FEES,,,2024-11-04 0:00:00,1281.87,G2024,GENERAL,2024,,,4120620241074924047,ATLANTA,303421651,OTHER,,4011620251132183947,https://docquery.fec.gov/cgi-bin/fecimg/?202412059736874623
C00857508,REV BUTLER FOR GEORGIA,2024,30G,202412059739350550,17,SB17.4811,1858559,ORG,ORGANIZATION,,,KROGER,GA,FUEL,,,2024-10-21 0:00:00,39.01,G2024,GENERAL,2024,,,4120620241074924135,"STOCKBRIDGE,",30281,OTHER,,4011620251132162535,https://docquery.fec.gov/cgi-bin/fecimg/?202412059739350550
C00497933,CASTRO FOR CONGRESS,2024,30G,202412059731084857,17,500967740,1856874,ORG,ORGANIZATION,,,FIRST DATA USA,GA,CREDIT CARD PROCESSING FEE,,,2024-11-01 0:00:00,54.95,G2024,GENERAL,2024,,,4120520241074539479,ATLANTA,303421651,OTHER,,4011620251132167626,https://docquery.fec.gov/cgi-bin/fecimg/?202412059731084857
C00660795,DAN CRENSHAW FOR CONGRESS,2024,30G,202412059731111546,17,B8A734DAAC5E54DB98E5,1856937,ORG,ORGANIZATION,,,NESPRESSO,GA,OFFICE SUPPLIES,X,,2024-10-25 0:00:00,190.1,,,,B391E651F43D243CEBB2,SB17,4120520241074539498,ATLANTA,303261162,ADMINISTRATIVE,,4011620251132181909,https://docquery.fec.gov/cgi-bin/fecimg/?202412059731111546
C00855916,JANE GEORGE TN COMMITTEE TO ELECT,2024,30G,202412059720488393,17,500129927,1854070,ORG,ORGANIZATION,,,MAILCHIMP,GA,SUBSCRIPTIONS,,,2024-11-06 0:00:00,450.11,G2024,GENERAL,2024,,,4120520241074539038,ATLANTA,303083139,OTHER,,4011620251132187558,https://docquery.fec.gov/cgi-bin/fecimg/?202412059720488393
C00458398,BENNET FOR COLORADO,2024,30G,202412059738903027,17,500028619,1858373,ORG,ORGANIZATION,,,"DELTA AIRLINES, INC.",GA,AIRFARE,X,,2024-10-22 0:00:00,163.47,P2028,PRIMARY,2028,500028551,SB17,4120620241074924086,ATLANTA,303541989,OTHER,*,4011620251132183688,https://docquery.fec.gov/cgi-bin/fecimg/?202412059738903027
C00558213,DEBBIE DINGELL FOR CONGRESS,2024,30G,202412059731298944,17,501215548,1857368,ORG,ORGANIZATION,,,ADP INC.,GA,PAYROLL PROCESSING,,,2024-11-01 0:00:00,75.87,G2024,GENERAL,2024,,,4120520241074539582,AUGUSTA,309099373,OTHER,,4011620251132183083,https://docquery.fec.gov/cgi-bin/fecimg/?202412059731298944
C00662767,CHIP ROY FOR CONGRESS,2024,30G,202412059720874024,17,SB.94,1856011,ORG,ORGANIZATION,,,CHICK-FIL-A,GA,FOOD/BEVERAGES,,,2024-11-04 0:00:00,20.09,,,,,,4120520241074539320,ATLANTA,30349,OTHER,,4011620251132165691,https://docquery.fec.gov/cgi-bin/fecimg/?202412059720874024
C00257642,PEOPLE FOR PATTY MURRAY,2024,YE,202504249756390655,17,500575601,1890157,ORG,ORGANIZATION,,,FIRST DATA,GA,CREDIT CARD FEES,,,2024-11-04 0:00:00,237.5,P2028,PRIMARY,2028,,,4042420251186398010,MARIETTA,300678771,OTHER,,4043020251188447372,https://docquery.fec.gov/cgi-bin/fecimg/?202504249756390655
C00845537,PATTIFORCD1GA,2024,30G,202412049720459637,17,SB17.4955,1853987,ORG,ORGANIZATION,,,PARKERS,GA,TRAVEL,,,2024-10-28 0:00:00,49.42,G2024,GENERAL,2024,,,4120520241074539028,SAVANNAH,,OTHER,,4011620251132162451,https://docquery.fec.gov/cgi-bin/fecimg/?202412049720459637
C00858845,VERLATO FOR CONGRESS,2024,30G,202412049720286904,17,B-832,1853620,ORG,ORGANIZATION,,,THE STONERIDGE GROUP,GA,DIRECT MAILER CARDS,,,2024-10-31 0:00:00,13259,G2024,GENERAL,2024,,,4120420241074405132,ALPHARETTA,30022,FUNDRAISING,,4011620251132167500,https://docquery.fec.gov/cgi-bin/fecimg/?202412049720286904
C00418293,COMMITTEE TO RE-ELECT HENRY HANK JOHNSON,2024,30G,202412059731508991,17,500551496,1857824,ORG,ORGANIZATION,,,"KES, INC.",GA,RENT,,,2024-11-04 0:00:00,250,G2024,GENERAL,2024,,,4120520241074539686,LITHONIA,300584607,ADMINISTRATIVE,,4011620251132162934,https://docquery.fec.gov/cgi-bin/fecimg/?202412059731508991
C00608695,MIKE JOHNSON FOR LOUISIANA,2024,30G,202412059731517137,17,SB17.I7270,1857838,ORG,ORGANIZATION,,,DELTA AIR LINES INC.,GA,TRAVEL,X,,2024-11-15 0:00:00,972.96,,,,SB17.I7177,SB17,4120520241074539689,ATLANTA,30320,OTHER,,4011620251132189229,https://docquery.fec.gov/cgi-bin/fecimg/?202412059731517137
C00310532,KAY GRANGER CAMPAIGN FUND,2024,30G,202412059731148959,17,B5F40A8191FE54B05A8F,1857169,ORG,ORGANIZATION,,,AT&T,GA,PHONE SERVICE,X,,2024-11-12 0:00:00,1018.59,,,,B40EF406EF92A4224822,SB17,4120520241074539548,ATLANTA,303485414,OTHER,,4011620251132167681,https://docquery.fec.gov/cgi-bin/fecimg/?202412059731148959
C00369801,DAVID SCOTT FOR CONGRESS,2024,30G,202412059731132387,17,500558401,1857106,ORG,ORGANIZATION,,,CHICK-FIL-A,GA,FOOD & BEVERAGE,,,2024-10-29 0:00:00,46.82,,,,,,4120520241074539539,ATLANTA,303185417,OTHER,,4011620251132162498,https://docquery.fec.gov/cgi-bin/fecimg/?202412059731132387
C00369801,DAVID SCOTT FOR CONGRESS,2024,30G,202412059731132391,17,500560055,1857106,ORG,ORGANIZATION,,,PUBLIC STORAGE,GA,STORAGE UNIT,,,2024-11-05 0:00:00,370,P2024,PRIMARY,2024,,,4120520241074539539,RIVERDALE,30274,OTHER,,4011620251132162510,https://docquery.fec.gov/cgi-bin/fecimg/?202412059731132391
C00392688,"MCCAUL FOR CONGRESS, INC",2024,30G,202412059720617403,17,SB17.20008,1854868,ORG,ORGANIZATION,,,MAILCHIMP,GA,WEB SEVC/SUBSCRIPTION,X,,2024-11-15 0:00:00,820.82,,,,SB17.10036,SB17,4120520241074539145,ATLANTA,30308,OTHER,,4011620251132169200,https://docquery.fec.gov/cgi-bin/fecimg/?202412059720617403
C00647339,JOHN CURTIS FOR UTAH,2024,30G,202412059731663342,17,B-731763,1858056,ORG,ORGANIZATION,,,DELTA AIRLINES,GA,IN FLIGHT EXPENSE,,,2024-11-04 0:00:00,10,G2024,GENERAL,2024,,,4120620241074924008,ATLANTA,30320,MATERIALS,,4011620251132160191,https://docquery.fec.gov/cgi-bin/fecimg/?202412059731663342
C00662767,CHIP ROY FOR CONGRESS,2024,30G,202412059720874041,17,SB.123,1856011,ORG,ORGANIZATION,,,CHICK-FIL-A,GA,FOOD/BEVERAGES,,,2024-11-08 0:00:00,57.52,,,,,,4120520241074539320,ATLANTA,30349,OTHER,,4011620251132165741,https://docquery.fec.gov/cgi-bin/fecimg/?202412059720874041
C00504019,RICK W. ALLEN FOR CONGRESS,2024,30G,202412029720118282,17,B94C766C1BD884BC3A3D,1851324,ORG,ORGANIZATION,,,"CATALYST ASSOCIATES, LLC",GA,FUNDRAISING CONSULTING,,,2024-10-22 0:00:00,5000,G2024,GENERAL,2024,,,4120220241074065054,AUGUSTA,309044358,OTHER,,4011720251132925100,https://docquery.fec.gov/cgi-bin/fecimg/?202412029720118282
